support,itemsets
0.20160604629192252,criticality=borderline & is_correct=0 & noise_keyword_present=0 & uses_coordinate=0
0.20113367973547472,noise_keyword_present=0 & noise_label=none
0.20113367973547472,noise_keyword_hit=none & noise_keyword_present=0 & noise_label=none
0.20113367973547472,noise_keyword_hit=none & noise_label=none
0.20113367973547472,noise_label=none
0.2002834199338687,is_uncertain=0 & level=L2 & noise_keyword_hit=none & uses_coordinate=0
0.2002834199338687,is_uncertain=0 & level=L2 & noise_keyword_present=0 & uses_coordinate=0
0.20009447331128957,has_formula=1 & level=L2 & noise_keyword_hit=none & uses_coordinate=0
0.20009447331128957,has_formula=1 & level=L2 & noise_keyword_present=0 & uses_coordinate=0
0.1998110533774209,ai_judgment=cannot_pass & has_formula=1 & is_correct=0 & is_uncertain=0
0.1998110533774209,ai_judgment=cannot_pass & has_formula=1 & is_correct=0
0.19971658006613133,is_uncertain=0 & level=L1 & uses_coordinate=0
0.19924421350968352,is_uncertain=0 & noise_keyword_present=1
0.19914974019839396,noise_label=ambient_noise
0.19886632026452528,criticality=wide & uses_coordinate=0
0.1985829003306566,noise_label=lighting
0.19839395370807747,error_category=none & is_uncertain=0 & level=L1
0.19839395370807747,error_category=none & is_correct=1 & is_uncertain=0 & level=L1
0.19839395370807747,is_correct=1 & is_uncertain=0 & level=L1
0.19839395370807747,error_category=none & level=L1
0.19839395370807747,is_correct=1 & level=L1
0.19839395370807747,error_category=none & is_correct=1 & level=L1
0.1982994803967879,ai_judgment=cannot_pass & level=L2 & noise_keyword_present=0 & uses_coordinate=0
0.1982994803967879,ai_judgment=uncertain & criticality=borderline & uses_coordinate=0
0.1982994803967879,ai_judgment=uncertain & criticality=borderline & is_correct=0 & uses_coordinate=0
0.1982994803967879,criticality=borderline & error_category=under_specification & uses_coordinate=0
0.1982994803967879,ai_judgment=uncertain & criticality=borderline & error_category=under_specification & uses_coordinate=0
0.1982994803967879,criticality=borderline & is_correct=0 & is_uncertain=1 & uses_coordinate=0
0.1982994803967879,criticality=borderline & error_category=under_specification & is_uncertain=1 & uses_coordinate=0
0.1982994803967879,ai_judgment=cannot_pass & level=L2 & noise_keyword_hit=none & uses_coordinate=0
0.1982994803967879,ai_judgment=uncertain & criticality=borderline & is_uncertain=1 & uses_coordinate=0
0.1982994803967879,criticality=borderline & is_uncertain=1 & uses_coordinate=0
0.1982994803967879,criticality=borderline & error_category=under_specification & is_correct=0 & uses_coordinate=0
0.19820500708549835,strategy=constraint_boundary_solver
0.19811053377420879,strategy=dimensionless_ratio_design
0.19763816721776098,has_formula=1 & noise_keyword_present=1 & uses_coordinate=0
0.19726027397260273,strategy=real_world_archetype_matrix
0.19726027397260273,ai_judgment=cannot_pass & error_category=none & has_formula=1 & uses_coordinate=0
0.19726027397260273,ai_judgment=cannot_pass & has_formula=1 & is_correct=1 & uses_coordinate=0
0.19641001417099668,ai_judgment=cannot_pass & criticality=borderline & error_category=none & is_uncertain=0
0.19641001417099668,ai_judgment=cannot_pass & criticality=borderline & error_category=none & is_correct=1
0.19641001417099668,ai_judgment=cannot_pass & criticality=borderline & error_category=none
0.19641001417099668,ai_judgment=cannot_pass & criticality=borderline & is_correct=1
0.19641001417099668,ai_judgment=cannot_pass & criticality=borderline & is_correct=1 & is_uncertain=0
0.19527633443552198,criticality=wide & has_formula=1
0.1947094945677846,level=L3 & uses_coordinate=1
0.19442607463391592,strategy=halton_space_filling
0.19367028814359943,noise_label=emotional_pressure
0.1932923948984412,noise_keyword_hit=none & uses_coordinate=1
0.1932923948984412,noise_keyword_hit=none & noise_keyword_present=0 & uses_coordinate=1
0.1932923948984412,noise_keyword_present=0 & uses_coordinate=1
0.1917808219178082,criticality=wide & is_uncertain=0
0.19074161549362306,is_correct=0 & level=L1
0.19074161549362306,has_formula=0 & noise_keyword_hit=none & noise_keyword_present=0
0.19074161549362306,has_formula=0 & noise_keyword_present=0
0.19074161549362306,has_formula=0 & noise_keyword_hit=none
0.18856872933396315,model=gpt-4o
0.1881908360888049,has_formula=1 & level=L3 & uses_coordinate=1
0.18790741615493622,is_uncertain=0 & level=L3 & noise_keyword_hit=none & noise_keyword_present=0
0.18790741615493622,is_uncertain=0 & level=L3 & noise_keyword_hit=none
0.18790741615493622,is_uncertain=0 & level=L3 & noise_keyword_present=0
0.18752952290977798,criticality=borderline & has_formula=1 & noise_keyword_hit=none & uses_coordinate=0
0.18752952290977798,criticality=borderline & has_formula=1 & noise_keyword_present=0 & uses_coordinate=0
0.18715162966461973,error_category=none & is_correct=1 & level=L1 & uses_coordinate=0
0.18715162966461973,is_correct=1 & level=L1 & uses_coordinate=0
0.18715162966461973,is_correct=1 & is_uncertain=0 & level=L1 & uses_coordinate=0
0.18715162966461973,is_correct=0 & is_uncertain=0 & noise_keyword_hit=none & noise_keyword_present=0
0.18715162966461973,error_category=none & level=L1 & uses_coordinate=0
0.18715162966461973,error_category=none & is_uncertain=0 & level=L1 & uses_coordinate=0
0.18715162966461973,is_correct=0 & is_uncertain=0 & noise_keyword_present=0
0.18715162966461973,is_correct=0 & is_uncertain=0 & noise_keyword_hit=none
0.1865847897968824,ai_judgment=cannot_pass & is_uncertain=0 & uses_coordinate=1
0.1865847897968824,ai_judgment=cannot_pass & uses_coordinate=1
0.1865847897968824,has_formula=1 & noise_keyword_hit=none & uses_coordinate=1
0.1865847897968824,has_formula=1 & noise_keyword_hit=none & noise_keyword_present=0 & uses_coordinate=1
0.1865847897968824,has_formula=1 & noise_keyword_present=0 & uses_coordinate=1
0.18639584317430327,is_correct=0 & level=L2
0.1861124232404346,is_correct=0 & level=L1 & uses_coordinate=0
0.18592347661785547,has_formula=1 & is_uncertain=0 & level=L3 & noise_keyword_hit=none
0.18592347661785547,has_formula=1 & is_uncertain=0 & level=L3 & noise_keyword_present=0
0.18516769012753898,ai_judgment=cannot_pass & has_formula=1 & uses_coordinate=1
0.18516769012753898,ai_judgment=cannot_pass & has_formula=1 & is_uncertain=0 & uses_coordinate=1
0.18450637694851205,has_formula=1 & model=gpt-4o
0.18441190363722249,is_uncertain=0 & level=L3 & uses_coordinate=1
0.18431743032593292,criticality=borderline & has_formula=1 & is_correct=1
0.18431743032593292,criticality=borderline & error_category=none & has_formula=1 & is_correct=1
0.18431743032593292,criticality=borderline & error_category=none & has_formula=1 & is_uncertain=0
0.18431743032593292,criticality=borderline & error_category=none & has_formula=1
0.18431743032593292,criticality=borderline & has_formula=1 & is_correct=1 & is_uncertain=0
0.18422295701464336,criticality=borderline & has_formula=1 & is_uncertain=0 & uses_coordinate=0
0.18403401039206424,has_formula=0 & noise_keyword_present=0 & uses_coordinate=0
0.18403401039206424,has_formula=0 & noise_keyword_hit=none & noise_keyword_present=0 & uses_coordinate=0
0.18403401039206424,has_formula=0 & noise_keyword_hit=none & uses_coordinate=0
0.18299480396787907,has_formula=1 & is_uncertain=0 & level=L3 & uses_coordinate=1
0.1829003306565895,has_formula=1 & is_correct=0 & noise_keyword_present=0 & uses_coordinate=0
0.1829003306565895,has_formula=1 & is_correct=0 & noise_keyword_hit=none & uses_coordinate=0
0.18261691072272082,ai_judgment=cannot_pass & is_correct=0 & noise_keyword_hit=none & noise_keyword_present=0
0.18261691072272082,ai_judgment=cannot_pass & is_correct=0 & is_uncertain=0 & noise_keyword_hit=none
0.18261691072272082,ai_judgment=cannot_pass & is_correct=0 & noise_keyword_hit=none
0.18261691072272082,ai_judgment=cannot_pass & is_correct=0 & is_uncertain=0 & noise_keyword_present=0
0.18261691072272082,ai_judgment=cannot_pass & is_correct=0 & noise_keyword_present=0
0.18252243741143126,has_formula=1 & is_correct=0 & is_uncertain=0 & noise_keyword_hit=none
0.18252243741143126,has_formula=1 & is_correct=0 & is_uncertain=0 & noise_keyword_present=0
0.18157770429853567,criticality=wide & noise_keyword_present=0
0.18157770429853567,criticality=wide & noise_keyword_hit=none
0.18157770429853567,criticality=wide & noise_keyword_hit=none & noise_keyword_present=0
0.18110533774208787,is_uncertain=0 & noise_keyword_present=0 & uses_coordinate=1
0.18110533774208787,is_uncertain=0 & noise_keyword_hit=none & uses_coordinate=1
0.18110533774208787,is_uncertain=0 & noise_keyword_hit=none & noise_keyword_present=0 & uses_coordinate=1
0.179782711384034,error_category=none & is_uncertain=0 & noise_keyword_present=0 & uses_coordinate=0
0.179782711384034,error_category=none & is_correct=1 & noise_keyword_hit=none & uses_coordinate=0
0.179782711384034,error_category=none & noise_keyword_hit=none & uses_coordinate=0
0.179782711384034,error_category=none & is_uncertain=0 & noise_keyword_hit=none & uses_coordinate=0
0.179782711384034,error_category=none & noise_keyword_hit=none & noise_keyword_present=0 & uses_coordinate=0
0.179782711384034,is_correct=1 & is_uncertain=0 & noise_keyword_present=0 & uses_coordinate=0
0.179782711384034,error_category=none & noise_keyword_present=0 & uses_coordinate=0
0.179782711384034,is_correct=1 & noise_keyword_hit=none & uses_coordinate=0
0.179782711384034,error_category=none & is_correct=1 & noise_keyword_present=0 & uses_coordinate=0
0.179782711384034,is_correct=1 & noise_keyword_hit=none & noise_keyword_present=0 & uses_coordinate=0
0.179782711384034,is_correct=1 & is_uncertain=0 & noise_keyword_hit=none & uses_coordinate=0
0.179782711384034,is_correct=0 & level=L2 & uses_coordinate=0
0.179782711384034,is_correct=1 & noise_keyword_present=0 & uses_coordinate=0
0.17968823807274445,has_formula=1 & is_uncertain=0 & noise_keyword_present=0 & uses_coordinate=1
0.17968823807274445,has_formula=1 & is_uncertain=0 & noise_keyword_hit=none & uses_coordinate=1
0.17864903164855928,has_formula=0 & is_correct=0
0.17817666509211147,ai_judgment=uncertain & is_correct=0 & level=L1
0.17817666509211147,ai_judgment=uncertain & is_correct=0 & is_uncertain=1 & level=L1
0.17817666509211147,error_category=under_specification & level=L1
0.17817666509211147,error_category=under_specification & is_uncertain=1 & level=L1
0.17817666509211147,is_uncertain=1 & level=L1
0.17817666509211147,ai_judgment=uncertain & error_category=under_specification & is_correct=0 & level=L1
0.17817666509211147,ai_judgment=uncertain & level=L1
0.17817666509211147,ai_judgment=uncertain & error_category=under_specification & level=L1
0.17817666509211147,error_category=under_specification & is_correct=0 & level=L1
0.17817666509211147,is_correct=0 & is_uncertain=1 & level=L1
0.17817666509211147,error_category=under_specification & is_correct=0 & is_uncertain=1 & level=L1
0.17817666509211147,ai_judgment=uncertain & is_uncertain=1 & level=L1
0.17817666509211147,ai_judgment=uncertain & error_category=under_specification & is_uncertain=1 & level=L1
0.1780821917808219,ai_judgment=cannot_pass & has_formula=1 & is_correct=0 & noise_keyword_present=0
0.1780821917808219,ai_judgment=cannot_pass & has_formula=1 & is_correct=0 & noise_keyword_hit=none
0.17798771846953235,ai_judgment=cannot_pass & level=L3
0.17798771846953235,ai_judgment=cannot_pass & is_uncertain=0 & level=L3
0.17638167217760983,level=L3 & noise_keyword_present=0 & uses_coordinate=1
0.17638167217760983,level=L3 & noise_keyword_hit=none & uses_coordinate=1
0.17638167217760983,level=L3 & noise_keyword_hit=none & noise_keyword_present=0 & uses_coordinate=1
0.1760037789324516,ai_judgment=cannot_pass & has_formula=1 & is_uncertain=0 & level=L3
0.1760037789324516,ai_judgment=cannot_pass & has_formula=1 & level=L3
0.173547472838923,error_category=under_specification & is_uncertain=1 & level=L1 & uses_coordinate=0
0.173547472838923,is_correct=0 & is_uncertain=1 & level=L1 & uses_coordinate=0
0.173547472838923,ai_judgment=uncertain & error_category=under_specification & level=L1 & uses_coordinate=0
0.173547472838923,error_category=under_specification & is_correct=0 & level=L1 & uses_coordinate=0
0.173547472838923,ai_judgment=uncertain & is_correct=0 & level=L1 & uses_coordinate=0
0.173547472838923,error_category=under_specification & level=L1 & uses_coordinate=0
0.173547472838923,ai_judgment=uncertain & level=L1 & uses_coordinate=0
0.173547472838923,is_uncertain=1 & level=L1 & uses_coordinate=0
0.173547472838923,ai_judgment=uncertain & is_uncertain=1 & level=L1 & uses_coordinate=0
0.1732640529050543,has_formula=0 & is_correct=0 & uses_coordinate=0
0.17194142654700048,error_category=none & is_uncertain=0 & noise_keyword_present=1
0.17194142654700048,error_category=none & noise_keyword_present=1
0.17194142654700048,is_correct=1 & noise_keyword_present=1
0.17194142654700048,error_category=none & is_correct=1 & noise_keyword_present=1
0.17194142654700048,is_correct=1 & is_uncertain=0 & noise_keyword_present=1
0.17194142654700048,error_category=none & is_correct=1 & is_uncertain=0 & noise_keyword_present=1
0.17146905999055267,ai_judgment=cannot_pass & criticality=borderline & has_formula=1 & uses_coordinate=0
0.17099669343410487,criticality=borderline & level=L2
0.17061880018894662,is_uncertain=0 & noise_keyword_present=1 & uses_coordinate=0
0.1704298535663675,is_correct=0 & level=L2 & noise_keyword_hit=none
0.1704298535663675,is_correct=0 & level=L2 & noise_keyword_hit=none & noise_keyword_present=0
0.1704298535663675,is_correct=0 & level=L2 & noise_keyword_present=0
0.17024090694378838,criticality=wide & is_correct=0
0.17005196032120926,model=gpt-4o-mini
0.16986301369863013,has_formula=1 & level=L3 & noise_keyword_hit=none & uses_coordinate=1
0.16986301369863013,has_formula=1 & level=L3 & noise_keyword_present=0 & uses_coordinate=1
0.1692017005196032,ai_judgment=cannot_pass & criticality=borderline & has_formula=1 & is_correct=1
0.1692017005196032,ai_judgment=cannot_pass & criticality=borderline & error_category=none & has_formula=1
0.16891828058573452,has_formula=1 & level=L1 & noise_keyword_present=1
0.16882380727444496,criticality=wide & has_formula=1 & is_uncertain=0
0.1687293339631554,ai_judgment=uncertain & has_formula=0
0.1687293339631554,error_category=under_specification & has_formula=0 & is_correct=0
0.1687293339631554,error_category=under_specification & has_formula=0 & is_uncertain=1
0.1687293339631554,ai_judgment=uncertain & has_formula=0 & is_correct=0
0.1687293339631554,ai_judgment=uncertain & has_formula=0 & is_uncertain=1
0.1687293339631554,ai_judgment=uncertain & error_category=under_specification & has_formula=0
0.1687293339631554,error_category=under_specification & has_formula=0 & is_correct=0 & is_uncertain=1
0.1687293339631554,has_formula=0 & is_correct=0 & is_uncertain=1
0.1687293339631554,error_category=under_specification & has_formula=0
0.1687293339631554,ai_judgment=uncertain & has_formula=0 & is_correct=0 & is_uncertain=1
0.1687293339631554,has_formula=0 & is_uncertain=1
0.1687293339631554,ai_judgment=uncertain & error_category=under_specification & has_formula=0 & is_correct=0
0.1687293339631554,ai_judgment=uncertain & error_category=under_specification & has_formula=0 & is_uncertain=1
0.16750118091639113,is_correct=0 & level=L3
0.1663675011809164,is_uncertain=0 & level=L3 & noise_keyword_present=0 & uses_coordinate=1
0.1663675011809164,is_uncertain=0 & level=L3 & noise_keyword_hit=none & uses_coordinate=1
0.1660840812470477,ai_judgment=cannot_pass & level=L3 & uses_coordinate=1
0.1660840812470477,ai_judgment=cannot_pass & is_uncertain=0 & level=L3 & uses_coordinate=1
0.16532829475673122,criticality=borderline & level=L2 & uses_coordinate=0
0.16523382144544166,is_correct=0 & level=L2 & noise_keyword_present=0 & uses_coordinate=0
0.16523382144544166,is_correct=0 & level=L2 & noise_keyword_hit=none & uses_coordinate=0
0.16504487482286254,ai_judgment=cannot_pass & noise_keyword_present=0 & uses_coordinate=1
0.16504487482286254,ai_judgment=cannot_pass & noise_keyword_hit=none & uses_coordinate=1
0.16504487482286254,ai_judgment=cannot_pass & is_uncertain=0 & noise_keyword_hit=none & uses_coordinate=1
0.16504487482286254,ai_judgment=cannot_pass & is_uncertain=0 & noise_keyword_present=0 & uses_coordinate=1
0.16504487482286254,ai_judgment=cannot_pass & noise_keyword_hit=none & noise_keyword_present=0 & uses_coordinate=1
0.1646669815777043,ai_judgment=cannot_pass & has_formula=1 & level=L3 & uses_coordinate=1
0.1643835616438356,strategy=baseline & uses_coordinate=0
0.16428908833254605,criticality=borderline & has_formula=1 & is_correct=0 & uses_coordinate=0
0.16381672177609824,error_category=concept_confusion & is_uncertain=0
0.16381672177609824,error_category=concept_confusion
0.16381672177609824,error_category=concept_confusion & is_correct=0
0.16381672177609824,error_category=concept_confusion & is_correct=0 & is_uncertain=0
0.16362777515351912,ai_judgment=cannot_pass & has_formula=1 & noise_keyword_present=0 & uses_coordinate=1
0.16362777515351912,ai_judgment=cannot_pass & has_formula=1 & noise_keyword_hit=none & uses_coordinate=1
0.16343882853094002,has_formula=0 & is_uncertain=1 & uses_coordinate=0
0.16343882853094002,ai_judgment=uncertain & has_formula=0 & is_uncertain=1 & uses_coordinate=0
0.16343882853094002,ai_judgment=uncertain & has_formula=0 & uses_coordinate=0
0.16343882853094002,has_formula=0 & is_correct=0 & is_uncertain=1 & uses_coordinate=0
0.16343882853094002,ai_judgment=uncertain & has_formula=0 & is_correct=0 & uses_coordinate=0
0.16343882853094002,error_category=under_specification & has_formula=0 & is_uncertain=1 & uses_coordinate=0
0.16343882853094002,ai_judgment=uncertain & error_category=under_specification & has_formula=0 & uses_coordinate=0
0.16343882853094002,error_category=under_specification & has_formula=0 & is_correct=0 & uses_coordinate=0
0.16343882853094002,error_category=under_specification & has_formula=0 & uses_coordinate=0
0.16306093528578178,ai_judgment=cannot_pass & level=L3 & noise_keyword_present=0
0.16306093528578178,ai_judgment=cannot_pass & is_uncertain=0 & level=L3 & noise_keyword_present=0
0.16306093528578178,ai_judgment=cannot_pass & is_uncertain=0 & level=L3 & noise_keyword_hit=none
0.16306093528578178,ai_judgment=cannot_pass & level=L3 & noise_keyword_hit=none & noise_keyword_present=0
0.16306093528578178,ai_judgment=cannot_pass & level=L3 & noise_keyword_hit=none
0.1624940954180444,is_correct=0 & level=L3 & noise_keyword_hit=none
0.1624940954180444,is_correct=0 & level=L3 & noise_keyword_present=0
0.1624940954180444,is_correct=0 & level=L3 & noise_keyword_hit=none & noise_keyword_present=0
0.16239962210675485,error_category=concept_confusion & is_uncertain=0 & noise_keyword_present=0
0.16239962210675485,error_category=concept_confusion & noise_keyword_present=0
0.16239962210675485,error_category=concept_confusion & is_correct=0 & is_uncertain=0 & noise_keyword_hit=none
0.16239962210675485,error_category=concept_confusion & is_correct=0 & noise_keyword_present=0
0.16239962210675485,error_category=concept_confusion & noise_keyword_hit=none
0.16239962210675485,error_category=concept_confusion & noise_keyword_hit=none & noise_keyword_present=0
0.16239962210675485,error_category=concept_confusion & is_uncertain=0 & noise_keyword_hit=none
0.16239962210675485,error_category=concept_confusion & is_correct=0 & noise_keyword_hit=none
0.16239962210675485,error_category=concept_confusion & is_correct=0 & is_uncertain=0 & noise_keyword_present=0
0.16239962210675485,error_category=concept_confusion & is_correct=0 & noise_keyword_hit=none & noise_keyword_present=0
0.16239962210675485,error_category=concept_confusion & is_uncertain=0 & noise_keyword_hit=none & noise_keyword_present=0
0.16211620217288616,level=L1 & noise_keyword_hit=none & noise_keyword_present=0
0.16211620217288616,level=L1 & noise_keyword_hit=none
0.16211620217288616,level=L1 & noise_keyword_present=0
0.1620217288615966,ai_judgment=cannot_pass & error_category=concept_confusion & is_correct=0
0.1620217288615966,ai_judgment=cannot_pass & error_category=concept_confusion & is_correct=0 & is_uncertain=0
0.1620217288615966,ai_judgment=cannot_pass & error_category=concept_confusion & is_uncertain=0
0.1620217288615966,ai_judgment=cannot_pass & error_category=concept_confusion
0.16173830892772792,has_formula=0 & is_correct=0 & noise_keyword_hit=none & noise_keyword_present=0
0.16173830892772792,has_formula=0 & is_correct=0 & noise_keyword_present=0
0.16173830892772792,has_formula=0 & is_correct=0 & noise_keyword_hit=none
0.16145488899385924,error_category=under_specification & has_formula=1
0.16145488899385924,has_formula=1 & is_uncertain=1
0.16145488899385924,has_formula=1 & is_correct=0 & is_uncertain=1
0.16145488899385924,error_category=under_specification & has_formula=1 & is_uncertain=1
0.16145488899385924,ai_judgment=uncertain & has_formula=1 & is_uncertain=1
0.16145488899385924,ai_judgment=uncertain & has_formula=1
0.16145488899385924,error_category=under_specification & has_formula=1 & is_correct=0
0.16145488899385924,ai_judgment=uncertain & error_category=under_specification & has_formula=1
0.16145488899385924,ai_judgment=uncertain & error_category=under_specification & has_formula=1 & is_correct=0
0.16145488899385924,ai_judgment=uncertain & has_formula=1 & is_correct=0
0.16145488899385924,ai_judgment=uncertain & has_formula=1 & is_correct=0 & is_uncertain=1
0.16145488899385924,error_category=under_specification & has_formula=1 & is_correct=0 & is_uncertain=1
0.16145488899385924,ai_judgment=uncertain & error_category=under_specification & has_formula=1 & is_uncertain=1
0.16117146905999055,error_category=concept_confusion & has_formula=1 & is_uncertain=0
0.16117146905999055,error_category=concept_confusion & has_formula=1
0.16117146905999055,error_category=concept_confusion & has_formula=1 & is_correct=0
0.16117146905999055,error_category=concept_confusion & has_formula=1 & is_correct=0 & is_uncertain=0
0.161076995748701,ai_judgment=cannot_pass & has_formula=1 & level=L3 & noise_keyword_hit=none
0.161076995748701,ai_judgment=cannot_pass & has_formula=1 & level=L3 & noise_keyword_present=0
0.16088804912612187,has_formula=1 & strategy=baseline
0.16060462919225318,ai_judgment=cannot_pass & error_category=concept_confusion & noise_keyword_present=0
0.16060462919225318,ai_judgment=cannot_pass & error_category=concept_confusion & is_correct=0 & noise_keyword_present=0
0.16060462919225318,ai_judgment=cannot_pass & error_category=concept_confusion & is_uncertain=0 & noise_keyword_hit=none
0.16060462919225318,ai_judgment=cannot_pass & error_category=concept_confusion & noise_keyword_hit=none & noise_keyword_present=0
0.16060462919225318,ai_judgment=cannot_pass & error_category=concept_confusion & is_correct=0 & noise_keyword_hit=none
0.16060462919225318,ai_judgment=cannot_pass & error_category=concept_confusion & is_uncertain=0 & noise_keyword_present=0
0.16060462919225318,ai_judgment=cannot_pass & error_category=concept_confusion & noise_keyword_hit=none
0.16013226263580538,is_uncertain=0 & model=gpt-4o-mini
0.16013226263580538,criticality=narrow & has_formula=1
0.16003778932451582,error_category=concept_confusion & has_formula=1 & is_correct=0 & noise_keyword_present=0
0.16003778932451582,noise_label=material_color & uses_coordinate=0
0.16003778932451582,error_category=concept_confusion & has_formula=1 & noise_keyword_hit=none & noise_keyword_present=0
0.16003778932451582,error_category=concept_confusion & has_formula=1 & is_uncertain=0 & noise_keyword_present=0
0.16003778932451582,error_category=concept_confusion & has_formula=1 & is_uncertain=0 & noise_keyword_hit=none
0.16003778932451582,error_category=concept_confusion & has_formula=1 & noise_keyword_present=0
0.16003778932451582,error_category=concept_confusion & has_formula=1 & is_correct=0 & noise_keyword_hit=none
0.16003778932451582,error_category=concept_confusion & has_formula=1 & noise_keyword_hit=none
0.15947094945677845,ai_judgment=cannot_pass & error_category=concept_confusion & has_formula=1 & is_uncertain=0
0.15947094945677845,ai_judgment=cannot_pass & error_category=concept_confusion & has_formula=1
0.15947094945677845,ai_judgment=cannot_pass & error_category=concept_confusion & has_formula=1 & is_correct=0
0.15899858290033064,has_formula=1 & level=L1 & noise_keyword_present=1 & uses_coordinate=0
0.15833726972130374,ai_judgment=cannot_pass & error_category=concept_confusion & has_formula=1 & noise_keyword_hit=none
0.15833726972130374,ai_judgment=cannot_pass & error_category=concept_confusion & has_formula=1 & noise_keyword_present=0
0.15805384978743506,noise_keyword_hit=none & noise_label=none & uses_coordinate=0
0.15805384978743506,noise_label=none & uses_coordinate=0
0.15805384978743506,noise_keyword_hit=none & noise_keyword_present=0 & noise_label=none & uses_coordinate=0
0.15805384978743506,noise_keyword_present=0 & noise_label=none & uses_coordinate=0
0.15710911667453945,has_formula=0 & is_uncertain=1 & noise_keyword_hit=none
0.15710911667453945,has_formula=0 & is_correct=0 & is_uncertain=1 & noise_keyword_hit=none
0.15710911667453945,ai_judgment=uncertain & has_formula=0 & noise_keyword_present=0
0.15710911667453945,error_category=under_specification & has_formula=0 & noise_keyword_hit=none
0.15710911667453945,error_category=under_specification & has_formula=0 & noise_keyword_present=0
0.15710911667453945,error_category=under_specification & has_formula=0 & is_correct=0 & noise_keyword_present=0
0.15710911667453945,ai_judgment=uncertain & has_formula=0 & is_correct=0 & noise_keyword_hit=none
0.15710911667453945,ai_judgment=uncertain & has_formula=0 & is_uncertain=1 & noise_keyword_hit=none
0.15710911667453945,ai_judgment=uncertain & has_formula=0 & noise_keyword_hit=none & noise_keyword_present=0
0.15710911667453945,ai_judgment=uncertain & has_formula=0 & is_correct=0 & noise_keyword_present=0
0.15710911667453945,ai_judgment=uncertain & has_formula=0 & is_uncertain=1 & noise_keyword_present=0
0.15710911667453945,has_formula=0 & is_uncertain=1 & noise_keyword_hit=none & noise_keyword_present=0
0.15710911667453945,has_formula=0 & is_uncertain=1 & noise_keyword_present=0
0.15710911667453945,error_category=under_specification & has_formula=0 & is_uncertain=1 & noise_keyword_present=0
0.15710911667453945,error_category=under_specification & has_formula=0 & noise_keyword_hit=none & noise_keyword_present=0
0.15710911667453945,ai_judgment=uncertain & error_category=under_specification & has_formula=0 & noise_keyword_present=0
0.15710911667453945,ai_judgment=uncertain & error_category=under_specification & has_formula=0 & noise_keyword_hit=none
0.15710911667453945,error_category=under_specification & has_formula=0 & is_correct=0 & noise_keyword_hit=none
0.15710911667453945,error_category=under_specification & has_formula=0 & is_uncertain=1 & noise_keyword_hit=none
0.15710911667453945,has_formula=0 & is_correct=0 & is_uncertain=1 & noise_keyword_present=0
0.15710911667453945,ai_judgment=uncertain & has_formula=0 & noise_keyword_hit=none
0.15635333018422296,has_formula=0 & is_correct=0 & noise_keyword_present=0 & uses_coordinate=0
0.15635333018422296,has_formula=0 & is_correct=0 & noise_keyword_hit=none & uses_coordinate=0
0.15616438356164383,level=L1 & noise_keyword_hit=none & uses_coordinate=0
0.15616438356164383,level=L1 & noise_keyword_hit=none & noise_keyword_present=0 & uses_coordinate=0
0.15616438356164383,level=L1 & noise_keyword_present=0 & uses_coordinate=0
0.1557864903164856,criticality=narrow & uses_coordinate=0
0.1547472838923004,noise_keyword_present=0 & strategy=baseline
0.1547472838923004,noise_keyword_hit=none & noise_keyword_present=0 & strategy=baseline
0.1547472838923004,noise_keyword_hit=none & strategy=baseline
0.1545583372697213,has_formula=1 & noise_label=material_color
0.1540859707132735,criticality=borderline & level=L3
0.1536136041568257,noise_label=ambient_noise & uses_coordinate=0
0.15342465753424658,strategy=real_world_archetype_matrix & uses_coordinate=0
0.15342465753424658,strategy=constraint_boundary_solver & uses_coordinate=0
0.15257439773264053,has_formula=1 & is_uncertain=0 & noise_keyword_present=1
0.1523854511100614,has_formula=1 & noise_label=ambient_noise
0.15229097779877185,criticality=borderline & has_formula=1 & is_correct=0 & noise_keyword_hit=none
0.15229097779877185,criticality=borderline & has_formula=1 & is_correct=0 & noise_keyword_present=0
0.1521965044874823,has_formula=1 & strategy=real_world_archetype_matrix
0.1521965044874823,strategy=halton_space_filling & uses_coordinate=0
0.15210203117619273,error_category=none & has_formula=1 & noise_keyword_hit=none & uses_coordinate=0
0.15210203117619273,has_formula=1 & is_correct=1 & noise_keyword_present=0 & uses_coordinate=0
0.15210203117619273,has_formula=1 & is_correct=1 & noise_keyword_hit=none & uses_coordinate=0
0.15210203117619273,error_category=none & has_formula=1 & noise_keyword_present=0 & uses_coordinate=0
0.1519130845536136,has_formula=1 & strategy=constraint_boundary_solver
0.15181861124232404,error_category=under_specification & has_formula=0 & noise_keyword_present=0 & uses_coordinate=0
0.15181861124232404,ai_judgment=uncertain & has_formula=0 & noise_keyword_hit=none & uses_coordinate=0
0.15181861124232404,ai_judgment=uncertain & has_formula=0 & noise_keyword_present=0 & uses_coordinate=0
0.15181861124232404,error_category=under_specification & has_formula=0 & noise_keyword_hit=none & uses_coordinate=0
0.15181861124232404,noise_label=lighting & uses_coordinate=0
0.15181861124232404,has_formula=0 & is_uncertain=1 & noise_keyword_present=0 & uses_coordinate=0
0.15181861124232404,has_formula=0 & is_uncertain=1 & noise_keyword_hit=none & uses_coordinate=0
0.15153519130845536,strategy=dimensionless_ratio_design & uses_coordinate=0
0.1514407179971658,noise_label=emotional_pressure & uses_coordinate=0
